Question,gt_sparql,generated_sparql,BLEU,Jaccard,BERTScore
Mention the count of papers published by the authors of 'Direct code execution: revisiting library OS architecture for reproducible network experiments' in ACM International Conference on Emerging Networking Experiments and Technologies.,SELECT DISTINCT (COUNT(?answer) AS ?count) WHERE { <https://dblp.org/rec/conf/conext/TazakiUMLCTD13> <https://dblp.org/rdf/schema#authoredBy> ?x . ?answer <https://dblp.org/rdf/schema#authoredBy> ?x . ?answer <https://dblp.org/rdf/schema#publishedIn> 'CoNEXT' },"```sparql
SELECT DISTINCT (COUNT(?answer) AS ?count) WHERE { <https://dblp.org/rec/conf/conext/TazakiUMLCTD13> <https://dblp.org/rdf/schema#authoredBy> ?x . ?answer <https://dblp.org/rdf/schema#authoredBy> ?x . ?answer <https://dblp.org/rdf/schema#publishedIn> 'ACM International Conference on Emerging Networking Experiments and Technologies' }
```",0.6155748316594309,0.9818181818181818,"(0.9819290041923523, 0.965711236000061, 0.9737526178359985)"
How many papers did the authors of the paper 'Field Level Industrial Ethernet Network Data Analysis' publish in 2011?,SELECT DISTINCT (COUNT(?answer) AS ?count) WHERE { <https://dblp.org/rec/conf/cn/CupekH11> <https://dblp.org/rdf/schema#authoredBy> ?x . ?answer <https://dblp.org/rdf/schema#authoredBy> ?x . ?answer <https://dblp.org/rdf/schema#yearOfPublication> '2011' },"```sparql
SELECT DISTINCT (COUNT(?answer) AS ?count) WHERE { <https://dblp.org/rec/conf/cn/CupekH11> <https://dblp.org/rdf/schema#authoredBy> ?x . ?answer <https://dblp.org/rdf/schema#authoredBy> ?x . ?answer <https://dblp.org/rdf/schema#yearOfPublication> '2011' } 
```",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
"What is the count of authors of 'Beobachtungen zum informatischen Probleml\u00F6sen im Escape-Adventure-Spiel \Room-X\' who have P\u00E4dagogische Hochschule Schwyz, Goldau, Switzerland as their primary affiliation?","SELECT (COUNT(DISTINCT ?answer) AS ?count) WHERE { <https://dblp.org/rec/conf/schule/HackePS19> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?answer <https://dblp.org/rdf/schema#primaryAffiliation> 'P\u00E4dagogische Hochschule Schwyz, Goldau, Switzerland' }","```sparql
SELECT (COUNT(DISTINCT ?answer) AS ?count) WHERE { <https://dblp.org/rec/conf/schule/HackePS19> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?answer <https://dblp.org/rdf/schema#primaryAffiliation> 'P\u00E4dagogische Hochschule Schwyz, Goldau, Switzerland' }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
How many publications did the authors of 'A New Queueing Model for QoS Analysis of IEEE 80211 DCF with Finite Buffer and Load' publish?,SELECT (COUNT(DISTINCT ?answer) AS ?count) WHERE { <https://dblp.org/rec/journals/twc/LiuSC10> <https://dblp.org/rdf/schema#authoredBy> ?x . ?answer <https://dblp.org/rdf/schema#authoredBy> ?x },"```sparql
SELECT DISTINCT (COUNT(?answer) AS ?count) WHERE { <https://dblp.org/rec/journals/twc/LiuSC10> <https://dblp.org/rdf/schema#authoredBy> ?x . ?answer <https://dblp.org/rdf/schema#authoredBy> ?x } 
```",0.7916963878457504,1.0,"(0.9912511706352234, 0.9912046790122986, 0.991227924823761)"
Count the papers published by the authors of 'ICT Powered Strategic Flexibility System Dynamic Model: A Pillar for Economic Development in Micro and Small Enterprises'.,SELECT (COUNT(DISTINCT ?answer) AS ?count) WHERE { <https://dblp.org/rec/journals/ijsda/MindilaRMM14a> <https://dblp.org/rdf/schema#authoredBy> ?x . ?answer <https://dblp.org/rdf/schema#authoredBy> ?x },"```sparql
SELECT DISTINCT (COUNT(?answer) AS ?count) WHERE { <https://dblp.org/rec/journals/ijsda/MindilaRMM14a> <https://dblp.org/rdf/schema#authoredBy> ?x . ?answer <https://dblp.org/rdf/schema#authoredBy> ?x } 
```",0.7916963878457504,1.0,"(0.9914432764053345, 0.991368293762207, 0.9914057850837708)"
Where are most of the authors of the paper 'Imperfect randomized algorithms for the optimal control of wireless networks' from?,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { <https://dblp.org/rec/conf/ciss/EryilmazOSM08> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","```sparql
SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { <https://dblp.org/rec/conf/ciss/EryilmazOSM08> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1
```",1.0,1.0,"(1.0, 1.0, 1.0)"
In which year were the first papers of the authors of 'Game Quantification Patterns' published?,SELECT DISTINCT ?answer MIN(xsd:integer(?y)) AS ?y WHERE { <https://dblp.org/rec/conf/icla/BerwangerP09> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y },"```sparql
SELECT DISTINCT ?answer MIN(xsd:integer(?y)) AS ?y WHERE { <https://dblp.org/rec/conf/icla/BerwangerP09> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
When were the first papers of the authors of 'Finding the shortest path with honey-bee mating optimization algorithm in project management problems with constrained/unconstrained resources' published?,SELECT DISTINCT ?answer MIN(xsd:integer(?y)) AS ?y WHERE { <https://dblp.org/rec/journals/coap/HaddadMMM10> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y },"```sparql
SELECT DISTINCT ?answer MIN(xsd:integer(?y)) AS ?y WHERE { <https://dblp.org/rec/journals/coap/HaddadMMM10> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y } 
```",1.0,1.0,"(0.9999998211860657, 0.9999998211860657, 0.9999998211860657)"
To which institution are the majority of the authors of 'Prediction of Diabetes Mellitus Based on Boosting Ensemble Modeling' affiliated?,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { <https://dblp.org/rec/conf/ucami/AliSIKL14> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","```sparql
SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { <https://dblp.org/rec/conf/ucami/AliSIKL14> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1
```",1.0,1.0,"(1.0, 1.0, 1.0)"
"Among the authors of 'Preface', who published their first paper?","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) WHERE { SELECT DISTINCT ?answer ?z WHERE { <https://dblp.org/rec/journals/oms/LiuLT16> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?y <https://dblp.org/rdf/schema#authoredBy> ?answer . ?y <https://dblp.org/rdf/schema#yearOfPublication> ?z } GROUP BY ?z } ORDER BY ASC(?z) LIMIT 1","```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/oms/LiuLT16> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#authorOf> ?y . ?y <https://dblp.org/rdf/schema#publishedIn> ?p . FILTER ( !EXISTS { SELECT * WHERE { ?z <https://dblp.org/rdf/schema#authorOf> ?y . ?z <https://dblp.org/rdf/schema#publishedIn> ?q . FILTER(?q != ?p) } }) } ORDER BY ASC(?p) LIMIT 1
```",0.13128958318187697,0.803030303030303,"(0.9203676581382751, 0.9272268414497375, 0.9237845540046692)"
"Between 'Non-Intrusive Estimation of Web Server Delays' and 'Stand and Move at Work', which one has more number of authors?","SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/lcn/HallPL01> <https://dblp.org/rdf/schema#numberOfCreators> ?x . <https://dblp.org/rec/conf/amia/ChoonooB17> <https://dblp.org/rdf/schema#numberOfCreators> ?y . BIND(IF(?x > ?y, <https://dblp.org/rec/conf/lcn/HallPL01>, <https://dblp.org/rec/conf/amia/ChoonooB17>) AS ?answer) }","```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/lcn/HallPL01> <https://dblp.org/rdf/schema#numberOfCreators> ?x . <https://dblp.org/rec/conf/amia/ChoonooB17> <https://dblp.org/rdf/schema#numberOfCreators> ?y . BIND(IF(?x > ?y, <https://dblp.org/rec/conf/lcn/HallPL01>, <https://dblp.org/rec/conf/amia/ChoonooB17>) AS ?answer) } 
```",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
"Which one was published first, 'Fast Spectral Clustering with efficient large graph construction' or 'Lifetime Inference for Highly Reliable Products Based on Skew-Normal Accelerated Destructive Degradation Test Model'?","SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/icassp/ZhuNL17> <https://dblp.org/rdf/schema#yearOfPublication> ?x . <https://dblp.org/rec/journals/tr/TsaiL15> <https://dblp.org/rdf/schema#yearOfPublication> ?y . BIND(IF(?x < ?y, <https://dblp.org/rec/conf/icassp/ZhuNL17>, <https://dblp.org/rec/journals/tr/TsaiL15>) AS ?answer) }","```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/icassp/ZhuNL17> <https://dblp.org/rdf/schema#yearOfPublication> ?x . <https://dblp.org/rec/journals/tr/TsaiL15> <https://dblp.org/rdf/schema#yearOfPublication> ?y . BIND(IF(?x < ?y, <https://dblp.org/rec/conf/icassp/ZhuNL17>, <https://dblp.org/rec/journals/tr/TsaiL15>) AS ?answer) } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
"Which paper was published earlier, 'JWSAN: Japanese word similarity and association norm' or 'A Discrete Geometric Model of Concurrent Program Execution'?","SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/lre/InoharaU22> <https://dblp.org/rdf/schema#yearOfPublication> ?x . <https://dblp.org/rec/conf/utp/MollerHMS16> <https://dblp.org/rdf/schema#yearOfPublication> ?y . BIND(IF(?x < ?y, <https://dblp.org/rec/journals/lre/InoharaU22>, <https://dblp.org/rec/conf/utp/MollerHMS16>) AS ?answer) }","```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/lre/InoharaU22> <https://dblp.org/rdf/schema#yearOfPublication> ?x . <https://dblp.org/rec/conf/utp/MollerHMS16> <https://dblp.org/rdf/schema#yearOfPublication> ?y . BIND(IF(?x < ?y, <https://dblp.org/rec/journals/lre/InoharaU22>, <https://dblp.org/rec/conf/utp/MollerHMS16>) AS ?answer) } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
"Between 'Polynomially determine if a graph is (s, 3)-supereulerian' and 'Intelligent media gateway selection in carrier-grade VoIP networks', which paper was published earlier?","SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/dm/XiongSL21> <https://dblp.org/rdf/schema#yearOfPublication> ?x . <https://dblp.org/rec/journals/bell/HariHHMSWW06> <https://dblp.org/rdf/schema#yearOfPublication> ?y . BIND(IF(?x < ?y, <https://dblp.org/rec/journals/dm/XiongSL21>, <https://dblp.org/rec/journals/bell/HariHHMSWW06>) AS ?answer) }","```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/dm/XiongSL21> <https://dblp.org/rdf/schema#yearOfPublication> ?x . <https://dblp.org/rec/journals/bell/HariHHMSWW06> <https://dblp.org/rdf/schema#yearOfPublication> ?y . BIND(IF(?x < ?y, <https://dblp.org/rec/journals/dm/XiongSL21>, <https://dblp.org/rec/journals/bell/HariHHMSWW06>) AS ?answer) }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
"Between 'A FaultTolerant Model for Replication in Distributed File Systems' and 'Numerical and experimental study of cavitation performance in sea water hydraulic axial piston pump', which paper was published earlier?","SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/opodis/ChenCS97> <https://dblp.org/rdf/schema#yearOfPublication> ?x . <https://dblp.org/rec/journals/jsce/YinNXH16> <https://dblp.org/rdf/schema#yearOfPublication> ?y . BIND(IF(?x < ?y, <https://dblp.org/rec/conf/opodis/ChenCS97>, <https://dblp.org/rec/journals/jsce/YinNXH16>) AS ?answer) }","```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/opodis/ChenCS97> <https://dblp.org/rdf/schema#yearOfPublication> ?x . <https://dblp.org/rec/journals/jsce/YinNXH16> <https://dblp.org/rdf/schema#yearOfPublication> ?y . BIND(IF(?x < ?y, <https://dblp.org/rec/conf/opodis/ChenCS97>, <https://dblp.org/rec/journals/jsce/YinNXH16>) AS ?answer) } 
```",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
Name the author who has published the most papers among the authors of 'Research on Topological Risk of Expressway Networks'.,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?x) AS ?count) WHERE { <https://dblp.org/rec/conf/iscid/ZhangJ17> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","```sparql
SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?x) AS ?count) WHERE { <https://dblp.org/rec/conf/iscid/ZhangJ17> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1
```",1.0,1.0,"(1.0, 1.0, 1.0)"
"Find the year in which the first papers of the authors of 'Enable data privacy, dynamics, and batch in public auditing scheme for cloud storage system' were published.",SELECT DISTINCT ?answer MIN(xsd:integer(?y)) AS ?y WHERE { <https://dblp.org/rec/journals/concurrency/YuanZXL22> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y },"```sparql
SELECT DISTINCT ?year WHERE {
  ?paper <https://dblp.org/rdf/schema#author> ?author .
  ?paper <https://dblp.org/rdf/schema#year> ?year .
  FILTER(?paper = <https://dblp.org/rec/journals/concurrency/YuanZXL22>)
} ORDER BY ?year LIMIT 1 
```",6.223629500679345e-155,0.8448275862068966,"(0.9020139575004578, 0.8978487253189087, 0.8999265432357788)"
Find the year in which the first papers of the authors of 'On Wavelet Methods for Testing Equality of Mean Response Curves' were published.,SELECT DISTINCT ?answer MIN(xsd:integer(?y)) AS ?y WHERE { <https://dblp.org/rec/journals/ijwmip/GuoO09> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/ijwmip/GuoO09> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/ijwmip/GuoO09> <https://dblp.org/rdf/schema#yearOfPublication> ?y . ?z <https://dblp.org/rdf/schema#authoredBy> ?x . ?z <https://dblp.org/rdf/schema#yearOfPublication> ?answer FILTER (?answer != ?y) } 
```",0.17549820551891898,0.8947368421052632,"(0.9330993890762329, 0.9318466782569885, 0.9324725866317749)"
When were the first papers of the authors of 'Active Object Recognition: Looking for Differences' published?,SELECT DISTINCT ?answer MIN(xsd:integer(?y)) AS ?y WHERE { <https://dblp.org/rec/journals/ijcv/CallariF01> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y },"```sparql
SELECT DISTINCT ?answer MIN(xsd:integer(?y)) AS ?y WHERE { <https://dblp.org/rec/journals/ijcv/CallariF01> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
"Between 'Air supply system of a PEM fuel cell model: Passivity and robust PI control' and 'Application of the Six Sigma Method for Improving Maintenance Processes - Case Study', which one has more number of authors?","SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/cdc/TaljOA11> <https://dblp.org/rdf/schema#numberOfCreators> ?x . <https://dblp.org/rec/conf/icores/Zasadzien17> <https://dblp.org/rdf/schema#numberOfCreators> ?y . BIND(IF(?x > ?y, <https://dblp.org/rec/conf/cdc/TaljOA11>, <https://dblp.org/rec/conf/icores/Zasadzien17>) AS ?answer) }","```sparql
SELECT DISTINCT ?answer WHERE { 
<https://dblp.org/rec/conf/cdc/TaljOA11> <https://dblp.org/rdf/schema#numberOfCreators> ?x . 
<https://dblp.org/rec/conf/icores/Zasadzien17> <https://dblp.org/rdf/schema#numberOfCreators> ?y . 
BIND(IF(?x > ?y, <https://dblp.org/rec/conf/cdc/TaljOA11>, <https://dblp.org/rec/conf/icores/Zasadzien17>) AS ?answer) 
} 
```",1.0,0.9818181818181818,"(0.9776819944381714, 0.9647586345672607, 0.971177339553833)"
Name the author who published their first paper among the authors of 'The next-best-view for workpiece localization in robot workspace'.,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) WHERE { SELECT DISTINCT ?answer ?z WHERE { <https://dblp.org/rec/conf/aimech/HuPD21> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?y <https://dblp.org/rdf/schema#authoredBy> ?answer . ?y <https://dblp.org/rdf/schema#yearOfPublication> ?z } GROUP BY ?z } ORDER BY ASC(?z) LIMIT 1","```sparql
SELECT DISTINCT ?answer WHERE { 
  <https://dblp.org/rec/conf/aimech/HuPD21> <https://dblp.org/rdf/schema#authoredBy> ?author .
  { SELECT ?author WHERE { ?paper <https://dblp.org/rdf/schema#authoredBy> ?author . 
    FILTER (isIRI(?paper) && ?paper != <https://dblp.org/rec/conf/aimech/HuPD21>) } ORDER BY ASC(?author) LIMIT 1 }
}
```",0.15684856842594372,0.8253968253968254,"(0.9009630084037781, 0.8969099521636963, 0.8989319205284119)"
Name the primary affiliation of most of the authors of 'ELM based multiple kernel k-means with diversity-induced regularization'.,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { <https://dblp.org/rec/conf/ijcnn/ZhaoDLL16> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","```sparql
SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { <https://dblp.org/rec/conf/ijcnn/ZhaoDLL16> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1
```",1.0,1.0,"(1.0, 1.0, 1.0)"
"Which one was published first, 'A framework for modeling stochastic flow and synchronization networks' or 'Dimensional Modeling at OSUWMC Information Warehouse Helped Pharmacists Track Activity and Inventory'?","SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/wsc/XueR11> <https://dblp.org/rdf/schema#yearOfPublication> ?x . <https://dblp.org/rec/conf/amia/ChenKMMBEDK12> <https://dblp.org/rdf/schema#yearOfPublication> ?y . BIND(IF(?x < ?y, <https://dblp.org/rec/conf/wsc/XueR11>, <https://dblp.org/rec/conf/amia/ChenKMMBEDK12>) AS ?answer) }","```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/wsc/XueR11> <https://dblp.org/rdf/schema#yearOfPublication> ?x . <https://dblp.org/rec/conf/amia/ChenKMMBEDK12> <https://dblp.org/rdf/schema#yearOfPublication> ?y . BIND(IF(?x < ?y, <https://dblp.org/rec/conf/wsc/XueR11>, <https://dblp.org/rec/conf/amia/ChenKMMBEDK12>) AS ?answer) } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
