Question,GT SPARQL,Generated SPARQL,BLEU,Jaccard,BERTScore
Did the author Jian Pei not publish in ICDM?,ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/p/JianPei> . ?x <https://dblp.org/rdf/schema#publishedIn> 'ICDM' FILTER NOT EXISTS { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/p/JianPei> . ?x <https://dblp.org/rdf/schema#publishedIn> 'ICDM' } },ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/p/JianPei> . ?x <https://dblp.org/rdf/schema#publishedIn> 'ICDM' },0.301194211912202,0.8367346938775511,"(0.9316377639770508, 0.9501867890357971, 0.9408208727836609)"
Did the authors Qiming Du and Fran\u00E7ois Petit not co-author the paper 'Wasserstein Random Forests and Applications in Heterogeneous Treatment Effects'?,ASK { <https://dblp.org/rec/conf/aistats/DuBPP21> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/267/1458> . <https://dblp.org/rec/conf/aistats/DuBPP21> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/123/5074> FILTER NOT EXISTS { <https://dblp.org/rec/conf/aistats/DuBPP21> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/267/1458> . <https://dblp.org/rec/conf/aistats/DuBPP21> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/123/5074> } },ASK { <https://dblp.org/rec/conf/aistats/DuBPP21> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/267/1458> . <https://dblp.org/rec/conf/aistats/DuBPP21> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/123/5074> FILTER NOT EXISTS { <https://dblp.org/rec/conf/aistats/DuBPP21> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/267/1458> . <https://dblp.org/rec/conf/aistats/DuBPP21> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/123/5074> } },1.0,1.0,"(1.0, 1.0, 1.0)"
Did Kun Zhang not publish in IEEE Trans. Instrum. Meas.?,ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/96/3115-7> . ?x <https://dblp.org/rdf/schema#publishedIn> 'IEEE Trans. Instrum. Meas.' FILTER NOT EXISTS { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/96/3115-7> . ?x <https://dblp.org/rdf/schema#publishedIn> 'IEEE Trans. Instrum. Meas.' } },ASK { FILTER NOT EXISTS { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/96/3115-7> . ?x <https://dblp.org/rdf/schema#publishedIn> 'IEEE Trans. Instrum. Meas.' } },0.5273610977669667,1.0,"(0.9354461431503296, 0.9472047686576843, 0.9412887692451477)"
"Did Yuan Shi not publish the paper 'Transnational citation, technological diversity and small world in global nanotechnology patenting'?",ASK { <https://dblp.org/rec/journals/scientometrics/GuanS12> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/79/4354> FILTER NOT EXISTS { <https://dblp.org/rec/journals/scientometrics/GuanS12> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/79/4354> } },ASK { <https://dblp.org/rec/journals/scientometrics/GuanS12> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/79/4354> FILTER NOT EXISTS { <https://dblp.org/rec/journals/scientometrics/GuanS12> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/79/4354> } },1.0,1.0,"(1.0, 1.0, 1.0)"
"Has the paper 'Exploiting Method-Level Parallelism in Single-Threaded Java Programs' not been published by Olukotun, K. in IEEE PACT?",ASK { <https://dblp.org/rec/conf/IEEEpact/ChenO98> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/o/KunleOlukotun> . <https://dblp.org/rec/conf/IEEEpact/ChenO98> <https://dblp.org/rdf/schema#publishedIn> 'IEEE PACT' FILTER NOT EXISTS { <https://dblp.org/rec/conf/IEEEpact/ChenO98> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/o/KunleOlukotun> . <https://dblp.org/rec/conf/IEEEpact/ChenO98> <https://dblp.org/rdf/schema#publishedIn> 'IEEE PACT' } },ASK { <https://dblp.org/rec/conf/IEEEpact/ChenO98> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/o/KunleOlukotun> . <https://dblp.org/rec/conf/IEEEpact/ChenO98> <https://dblp.org/rdf/schema#publishedIn> 'IEEE PACT' FILTER NOT EXISTS { <https://dblp.org/rec/conf/IEEEpact/ChenO98> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/o/KunleOlukotun> . <https://dblp.org/rec/conf/IEEEpact/ChenO98> <https://dblp.org/rdf/schema#publishedIn> 'IEEE PACT' } },1.0,1.0,"(0.9999998807907104, 0.9999998807907104, 0.9999998807907104)"
"Was the paper 'Design and Implementation of Smart Energy Management System for Reducing Power Consumption Using ZigBee Wireless Communication Module' not co-authored by the authors Park, Sunghoi and Park, S.?",ASK { <https://dblp.org/rec/conf/ant/ParkCKP13> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/132/1057> . <https://dblp.org/rec/conf/ant/ParkCKP13> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/59/5862> FILTER NOT EXISTS { <https://dblp.org/rec/conf/ant/ParkCKP13> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/132/1057> . <https://dblp.org/rec/conf/ant/ParkCKP13> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/59/5862> } },ASK { <https://dblp.org/rec/conf/ant/ParkCKP13> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/132/1057> . <https://dblp.org/rec/conf/ant/ParkCKP13> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/59/5862> FILTER NOT EXISTS { <https://dblp.org/rec/conf/ant/ParkCKP13> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/132/1057> . <https://dblp.org/rec/conf/ant/ParkCKP13> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/59/5862> } },1.0,1.0,"(1.0, 1.0, 1.0)"
Did the authors Christoph B. and Franz Pernkopf not co-author the paper 'Effective metric-based speaker segmentation in the frequency domain'?,ASK { <https://dblp.org/rec/conf/icassp/BoehmP09> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/76/5838-3> . <https://dblp.org/rec/conf/icassp/BoehmP09> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/97/887> FILTER NOT EXISTS { <https://dblp.org/rec/conf/icassp/BoehmP09> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/76/5838-3> . <https://dblp.org/rec/conf/icassp/BoehmP09> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/97/887> } },ASK { <https://dblp.org/rec/conf/icassp/BoehmP09> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/76/5838-3> . <https://dblp.org/rec/conf/icassp/BoehmP09> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/97/887> FILTER NOT EXISTS { <https://dblp.org/rec/conf/icassp/BoehmP09> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/76/5838-3> . <https://dblp.org/rec/conf/icassp/BoehmP09> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/97/887> } },1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
Wasn't the paper 'Predicting Alzheimer's Disease Based on Network Topological Latent Representations' not published by the author Kun Zhao?,ASK { <https://dblp.org/rec/journals/jmihi/SunDZXZG20> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/40/2555-14> FILTER NOT EXISTS { <https://dblp.org/rec/journals/jmihi/SunDZXZG20> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/40/2555-14> } },ASK { <https://dblp.org/rec/journals/jmihi/SunDZXZG20> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/40/2555-14> },0.2635971381157267,0.8431372549019608,"(0.9067413806915283, 0.9293456077575684, 0.9179043173789978)"
Did the author Pratik Chaudhari not publish in NaBIC?,ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/21/9322> . ?x <https://dblp.org/rdf/schema#publishedIn> 'NaBIC' FILTER NOT EXISTS { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/21/9322> . ?x <https://dblp.org/rdf/schema#publishedIn> 'NaBIC' } },SELECT (COUNT(?paper) AS ?count) WHERE { ?paper <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/21/9322> . ?paper <https://dblp.org/rdf/schema#publishedIn> <https://dblp.org/db/conf/nabic/> } FILTER(?count = 0),2.1194965180832047e-78,0.8035714285714286,"(0.9083211421966553, 0.8950099945068359, 0.9016164541244507)"
Did the author D. D. Engel not publish in Oper. Res.?,ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/178/6254> . ?x <https://dblp.org/rdf/schema#publishedIn> 'Oper. Res.' FILTER NOT EXISTS { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/178/6254> . ?x <https://dblp.org/rdf/schema#publishedIn> 'Oper. Res.' } },ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/178/6254> . ?x <https://dblp.org/rdf/schema#publishedIn> 'Oper. Res.' },0.3067205575765568,0.8823529411764706,"(0.9357856512069702, 0.9546778798103333, 0.9451373219490051)"
Was the paper 'Adaptive Sampling-Based Motion Planning for Mobile Robots with Differential Constraints' not published by Andrew Wells in TAROS?,ASK { <https://dblp.org/rec/conf/taros/WellsP15> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/83/3060> . <https://dblp.org/rec/conf/taros/WellsP15> <https://dblp.org/rdf/schema#publishedIn> 'TAROS' FILTER NOT EXISTS { <https://dblp.org/rec/conf/taros/WellsP15> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/83/3060> . <https://dblp.org/rec/conf/taros/WellsP15> <https://dblp.org/rdf/schema#publishedIn> 'TAROS' } },ASK { <https://dblp.org/rec/conf/taros/WellsP15> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/83/3060> . <https://dblp.org/rec/conf/taros/WellsP15> <https://dblp.org/rdf/schema#publishedIn> 'TAROS' FILTER NOT EXISTS { <https://dblp.org/rec/conf/taros/WellsP15> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/83/3060> . <https://dblp.org/rec/conf/taros/WellsP15> <https://dblp.org/rdf/schema#publishedIn> 'TAROS' } },1.0,1.0,"(1.0, 1.0, 1.0)"
"Wasn't the paper 'Accelerated multiple precision matrix multiplication using Strassen's algorithm and Winograd's variant' published by the author Kouya, Tomonori in JSIAM Lett.?",ASK { <https://dblp.org/rec/journals/jsiaml/Kouya14> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/153/2103> . <https://dblp.org/rec/journals/jsiaml/Kouya14> <https://dblp.org/rdf/schema#publishedIn> 'JSIAM Lett.' FILTER NOT EXISTS { <https://dblp.org/rec/journals/jsiaml/Kouya14> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/153/2103> . <https://dblp.org/rec/journals/jsiaml/Kouya14> <https://dblp.org/rdf/schema#publishedIn> 'JSIAM Lett.' } },ASK { <https://dblp.org/rec/journals/jsiaml/Kouya14> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/153/2103> . <https://dblp.org/rec/journals/jsiaml/Kouya14> <https://dblp.org/rdf/schema#publishedIn> 'JSIAM Lett.' FILTER NOT EXISTS { <https://dblp.org/rec/journals/jsiaml/Kouya14> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/153/2103> . <https://dblp.org/rec/journals/jsiaml/Kouya14> <https://dblp.org/rdf/schema#publishedIn> 'JSIAM Lett.' } },1.0,1.0,"(1.0, 1.0, 1.0)"
"Was the paper 'Complex IRM-Aware Training for Voice Activity Detection Using Attention Model' not co-authored by Wei-Ping Zhu and Zhao, Y.?",ASK { <https://dblp.org/rec/conf/icassp/ZhaoACZ22> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/62/1102> . <https://dblp.org/rec/conf/icassp/ZhaoACZ22> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/63/6380> FILTER NOT EXISTS { <https://dblp.org/rec/conf/icassp/ZhaoACZ22> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/62/1102> . <https://dblp.org/rec/conf/icassp/ZhaoACZ22> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/63/6380> } },ASK { <https://dblp.org/rec/conf/icassp/ZhaoACZ22> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/62/1102> . <https://dblp.org/rec/conf/icassp/ZhaoACZ22> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/63/6380> FILTER NOT EXISTS { <https://dblp.org/rec/conf/icassp/ZhaoACZ22> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/62/1102> . <https://dblp.org/rec/conf/icassp/ZhaoACZ22> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/63/6380> } },1.0,1.0,"(1.0, 1.0, 1.0)"
"Didn't Shuang, L. publish the paper 'Smart home R&D system based on virtual reality' in J. Intell. Fuzzy Syst.?",ASK { <https://dblp.org/rec/journals/jifs/ZhouHS21> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/179/5454> . <https://dblp.org/rec/journals/jifs/ZhouHS21> <https://dblp.org/rdf/schema#publishedIn> 'J. Intell. Fuzzy Syst.' FILTER NOT EXISTS { <https://dblp.org/rec/journals/jifs/ZhouHS21> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/179/5454> . <https://dblp.org/rec/journals/jifs/ZhouHS21> <https://dblp.org/rdf/schema#publishedIn> 'J. Intell. Fuzzy Syst.' } },ASK { <https://dblp.org/rec/journals/jifs/ZhouHS21> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/179/5454> FILTER NOT EXISTS { <https://dblp.org/rec/journals/jifs/ZhouHS21> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/179/5454> } },0.2739899782246534,0.9433962264150944,"(0.9377936124801636, 0.9669620990753174, 0.9521545171737671)"
Did Vishwani D. Agrawal not publish the paper 'Editorial' in J. Electron. Test.?,ASK { <https://dblp.org/rec/journals/et/Agrawal10> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/59/2845> . <https://dblp.org/rec/journals/et/Agrawal10> <https://dblp.org/rdf/schema#publishedIn> 'J. Electron. Test.' FILTER NOT EXISTS { <https://dblp.org/rec/journals/et/Agrawal10> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/59/2845> . <https://dblp.org/rec/journals/et/Agrawal10> <https://dblp.org/rdf/schema#publishedIn> 'J. Electron. Test.' } },ASK { <https://dblp.org/rec/journals/et/Agrawal10> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/59/2845> . <https://dblp.org/rec/journals/et/Agrawal10> <https://dblp.org/rdf/schema#publishedIn> 'J. Electron. Test.' },0.31140322391459774,0.8846153846153846,"(0.9380578398704529, 0.9570155143737793, 0.947441816329956)"
Did Nikolai K. Krivulin not publish the paper 'Tropical optimization problems in project scheduling' in CoRR?,ASK { <https://dblp.org/rec/journals/corr/Krivulin15a> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/120/7698> . <https://dblp.org/rec/journals/corr/Krivulin15a> <https://dblp.org/rdf/schema#publishedIn> 'CoRR' FILTER NOT EXISTS { <https://dblp.org/rec/journals/corr/Krivulin15a> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/120/7698> . <https://dblp.org/rec/journals/corr/Krivulin15a> <https://dblp.org/rdf/schema#publishedIn> 'CoRR' } },ASK { <https://dblp.org/rec/journals/corr/Krivulin15a> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/120/7698> . <https://dblp.org/rec/journals/corr/Krivulin15a> <https://dblp.org/rdf/schema#publishedIn> 'CoRR' FILTER NOT EXISTS { <https://dblp.org/rec/journals/corr/Krivulin15a> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/120/7698> . <https://dblp.org/rec/journals/corr/Krivulin15a> <https://dblp.org/rdf/schema#publishedIn> 'CoRR' } },1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
Was the paper 'Automated Visual Surveillance in Realistic Scenarios' not co-authored by Omar Javed and Khurram Shafique?,ASK { <https://dblp.org/rec/journals/ieeemm/ShahJS07> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/17/3429> . <https://dblp.org/rec/journals/ieeemm/ShahJS07> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/55/400> FILTER NOT EXISTS { <https://dblp.org/rec/journals/ieeemm/ShahJS07> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/17/3429> . <https://dblp.org/rec/journals/ieeemm/ShahJS07> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/55/400> } },ASK { <https://dblp.org/rec/journals/ieeemm/ShahJS07> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/17/3429> . <https://dblp.org/rec/journals/ieeemm/ShahJS07> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/55/400> FILTER NOT EXISTS { <https://dblp.org/rec/journals/ieeemm/ShahJS07> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/17/3429> . <https://dblp.org/rec/journals/ieeemm/ShahJS07> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/55/400> } },1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
Didn't Henri Terho publish the paper 'Leveraging Ecosystems for Growth: An Industry Perspective on Consuming Software Ecosystems'?,ASK { <https://dblp.org/rec/conf/iwseco/Terho17> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/166/1059> FILTER NOT EXISTS { <https://dblp.org/rec/conf/iwseco/Terho17> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/166/1059> } },ASK { <https://dblp.org/rec/conf/iwseco/Terho17> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/166/1059> },0.2635971381157267,0.8333333333333334,"(0.9211450219154358, 0.9415793418884277, 0.9312501549720764)"
"Did the author Park, J. not publish in FGCT?",ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/70/4887> . ?x <https://dblp.org/rdf/schema#publishedIn> 'FGCT' FILTER NOT EXISTS { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/70/4887> . ?x <https://dblp.org/rdf/schema#publishedIn> 'FGCT' } },ASK { FILTER NOT EXISTS { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/70/4887> . ?x <https://dblp.org/rdf/schema#publishedIn> 'FGCT' } },0.5640921975168699,1.0,"(0.9365794658660889, 0.9454023838043213, 0.940970242023468)"
"Was the paper 'Pattern poses: embodied geometry with tangibles and computer visualization' not published by Canton, Matthew in IDC?",ASK { <https://dblp.org/rec/conf/acmidc/MickelsonCJ11> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/88/9116> . <https://dblp.org/rec/conf/acmidc/MickelsonCJ11> <https://dblp.org/rdf/schema#publishedIn> 'IDC' FILTER NOT EXISTS { <https://dblp.org/rec/conf/acmidc/MickelsonCJ11> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/88/9116> . <https://dblp.org/rec/conf/acmidc/MickelsonCJ11> <https://dblp.org/rdf/schema#publishedIn> 'IDC' } },ASK { <https://dblp.org/rec/conf/acmidc/MickelsonCJ11> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/88/9116> . <https://dblp.org/rec/conf/acmidc/MickelsonCJ11> <https://dblp.org/rdf/schema#publishedIn> 'IDC' FILTER NOT EXISTS { <https://dblp.org/rec/conf/acmidc/MickelsonCJ11> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/88/9116> . <https://dblp.org/rec/conf/acmidc/MickelsonCJ11> <https://dblp.org/rdf/schema#publishedIn> 'IDC' } },1.0,1.0,"(1.0, 1.0, 1.0)"
Has the author Ernst-Jan Goedvolk not published in International Conference on Entertainment Computing?,ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/48/5593> . ?x <https://dblp.org/rdf/schema#publishedIn> 'ICEC' FILTER NOT EXISTS { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/48/5593> . ?x <https://dblp.org/rdf/schema#publishedIn> 'ICEC' } },ASK { <https://dblp.org/pid/48/5593> <https://dblp.org/rdf/schema#authoredBy> ?x . FILTER NOT EXISTS { ?x <https://dblp.org/rdf/schema#publishedIn> 'International Conference on Entertainment Computing' } },0.2407813061792198,1.0,"(0.9194087982177734, 0.9258982539176941, 0.9226421117782593)"
Wasn't the paper 'The Logic of Quantum Measurements in terms of Conditional Events' published by the author Philip G. Calabrese in Log. J. IGPL?,ASK { <https://dblp.org/rec/journals/igpl/Calabrese06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/12/6213> . <https://dblp.org/rec/journals/igpl/Calabrese06> <https://dblp.org/rdf/schema#publishedIn> 'Log. J. IGPL' FILTER NOT EXISTS { <https://dblp.org/rec/journals/igpl/Calabrese06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/12/6213> . <https://dblp.org/rec/journals/igpl/Calabrese06> <https://dblp.org/rdf/schema#publishedIn> 'Log. J. IGPL' } },ASK { <https://dblp.org/rec/journals/igpl/Calabrese06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/12/6213> . <https://dblp.org/rec/journals/igpl/Calabrese06> <https://dblp.org/rdf/schema#publishedIn> 'Log. J. IGPL' FILTER NOT EXISTS { <https://dblp.org/rec/journals/igpl/Calabrese06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/12/6213> . <https://dblp.org/rec/journals/igpl/Calabrese06> <https://dblp.org/rdf/schema#publishedIn> 'Log. J. IGPL' } },1.0,1.0,"(1.0, 1.0, 1.0)"
