Question,GT SPARQL,Generated SPARQL,BLEU,Jaccard,BERTScore
Did Vishwani D. Agrawal not publish the paper 'Editorial' in J. Electron. Test.?,ASK { <https://dblp.org/rec/journals/et/Agrawal10> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/59/2845> . <https://dblp.org/rec/journals/et/Agrawal10> <https://dblp.org/rdf/schema#publishedIn> 'J. Electron. Test.' FILTER NOT EXISTS { <https://dblp.org/rec/journals/et/Agrawal10> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/59/2845> . <https://dblp.org/rec/journals/et/Agrawal10> <https://dblp.org/rdf/schema#publishedIn> 'J. Electron. Test.' } },"```sparql
ASK { 
  <https://dblp.org/rec/journals/et/Agrawal10> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/59/2845> .
}
```",0.09232787807815362,0.7454545454545455,"(0.8690855503082275, 0.8764671087265015, 0.8727607131004333)"
Did Nikolai K. Krivulin not publish the paper 'Tropical optimization problems in project scheduling' in CoRR?,ASK { <https://dblp.org/rec/journals/corr/Krivulin15a> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/120/7698> . <https://dblp.org/rec/journals/corr/Krivulin15a> <https://dblp.org/rdf/schema#publishedIn> 'CoRR' FILTER NOT EXISTS { <https://dblp.org/rec/journals/corr/Krivulin15a> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/120/7698> . <https://dblp.org/rec/journals/corr/Krivulin15a> <https://dblp.org/rdf/schema#publishedIn> 'CoRR' } },"```sparql
ASK { 
<https://dblp.org/rec/journals/corr/Krivulin15a> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/120/7698> . 
<https://dblp.org/rec/journals/corr/Krivulin15a> <https://dblp.org/rdf/schema#publishedIn> 'CoRR' 
FILTER NOT EXISTS { 
<https://dblp.org/rec/journals/corr/Krivulin15a> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/120/7698> . 
<https://dblp.org/rec/journals/corr/Krivulin15a> <https://dblp.org/rdf/schema#publishedIn> 'CoRR' 
} }
```",0.910879922930628,0.9464285714285714,"(0.9666290879249573, 0.946361243724823, 0.9563878178596497)"
Was the paper 'Automated Visual Surveillance in Realistic Scenarios' not co-authored by Omar Javed and Khurram Shafique?,ASK { <https://dblp.org/rec/journals/ieeemm/ShahJS07> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/17/3429> . <https://dblp.org/rec/journals/ieeemm/ShahJS07> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/55/400> FILTER NOT EXISTS { <https://dblp.org/rec/journals/ieeemm/ShahJS07> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/17/3429> . <https://dblp.org/rec/journals/ieeemm/ShahJS07> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/55/400> } },"```sparql
ASK { <https://dblp.org/rec/journals/ieeemm/ShahJS07> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/17/3429> . <https://dblp.org/rec/journals/ieeemm/ShahJS07> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/55/400> FILTER NOT EXISTS { <https://dblp.org/rec/journals/ieeemm/ShahJS07> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/17/3429> . <https://dblp.org/rec/journals/ieeemm/ShahJS07> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/55/400> } }
```",0.910879922930628,0.9444444444444444,"(0.9842545390129089, 0.9766513109207153, 0.980438232421875)"
Didn't Henri Terho publish the paper 'Leveraging Ecosystems for Growth: An Industry Perspective on Consuming Software Ecosystems'?,ASK { <https://dblp.org/rec/conf/iwseco/Terho17> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/166/1059> FILTER NOT EXISTS { <https://dblp.org/rec/conf/iwseco/Terho17> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/166/1059> } },"ASK { <https://dblp.org/rec/conf/iwseco/Terho17> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/166/1059> } FILTER NOT EXISTS { <https://dblp.org/rec/conf/iwseco/Terho17> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/166/1059> } 
",0.7971755824799468,0.9795918367346939,"(0.994744062423706, 0.9946577548980713, 0.9947009086608887)"
"Did the author Park, J. not publish in FGCT?",ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/70/4887> . ?x <https://dblp.org/rdf/schema#publishedIn> 'FGCT' FILTER NOT EXISTS { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/70/4887> . ?x <https://dblp.org/rdf/schema#publishedIn> 'FGCT' } },"```sparql
ASK { 
?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/70/4887> .
?x <https://dblp.org/rdf/schema#publishedIn> 'FGCT' .
}
```",0.3409088370813209,0.8301886792452831,"(0.9209421277046204, 0.9091603755950928, 0.9150133728981018)"
"Was the paper 'Pattern poses: embodied geometry with tangibles and computer visualization' not published by Canton, Matthew in IDC?",ASK { <https://dblp.org/rec/conf/acmidc/MickelsonCJ11> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/88/9116> . <https://dblp.org/rec/conf/acmidc/MickelsonCJ11> <https://dblp.org/rdf/schema#publishedIn> 'IDC' FILTER NOT EXISTS { <https://dblp.org/rec/conf/acmidc/MickelsonCJ11> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/88/9116> . <https://dblp.org/rec/conf/acmidc/MickelsonCJ11> <https://dblp.org/rdf/schema#publishedIn> 'IDC' } },"```sparql
ASK { <https://dblp.org/rec/conf/acmidc/MickelsonCJ11> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/88/9116> . <https://dblp.org/rec/conf/acmidc/MickelsonCJ11> <https://dblp.org/rdf/schema#publishedIn> 'IDC' FILTER NOT EXISTS { <https://dblp.org/rec/conf/acmidc/MickelsonCJ11> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/88/9116> . <https://dblp.org/rec/conf/acmidc/MickelsonCJ11> <https://dblp.org/rdf/schema#publishedIn> 'IDC' } }
```",0.910879922930628,0.9444444444444444,"(0.9831244945526123, 0.9739900827407837, 0.9785359501838684)"
Has the author Ernst-Jan Goedvolk not published in International Conference on Entertainment Computing?,ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/48/5593> . ?x <https://dblp.org/rdf/schema#publishedIn> 'ICEC' FILTER NOT EXISTS { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/48/5593> . ?x <https://dblp.org/rdf/schema#publishedIn> 'ICEC' } },"```sparql
ASK { 
  ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/48/5593> .
  ?x <https://dblp.org/rdf/schema#publishedIn> 'International Conference on Entertainment Computing' 
}
```",0.31346161218062807,0.8113207547169812,"(0.9146791696548462, 0.8937432169914246, 0.9040900468826294)"
Wasn't the paper 'The Logic of Quantum Measurements in terms of Conditional Events' published by the author Philip G. Calabrese in Log. J. IGPL?,ASK { <https://dblp.org/rec/journals/igpl/Calabrese06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/12/6213> . <https://dblp.org/rec/journals/igpl/Calabrese06> <https://dblp.org/rdf/schema#publishedIn> 'Log. J. IGPL' FILTER NOT EXISTS { <https://dblp.org/rec/journals/igpl/Calabrese06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/12/6213> . <https://dblp.org/rec/journals/igpl/Calabrese06> <https://dblp.org/rdf/schema#publishedIn> 'Log. J. IGPL' } },"```sparql
ASK { <https://dblp.org/rec/journals/igpl/Calabrese06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/12/6213> . <https://dblp.org/rec/journals/igpl/Calabrese06> <https://dblp.org/rdf/schema#publishedIn> 'Log. J. IGPL' FILTER NOT EXISTS { <https://dblp.org/rec/journals/igpl/Calabrese06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/12/6213> . <https://dblp.org/rec/journals/igpl/Calabrese06> <https://dblp.org/rdf/schema#publishedIn> 'Log. J. IGPL' } } 
```",0.9243880458347608,0.9454545454545454,"(0.9835994243621826, 0.9738171100616455, 0.9786838293075562)"
"Has the paper 'Interactive Hierarchical Object Proposals' not been published by Zhang, J. in IEEE Trans. Circuits Syst. Video Technol.?",ASK { <https://dblp.org/rec/journals/tcsv/ChenZHYLY19> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/10/239-2> . <https://dblp.org/rec/journals/tcsv/ChenZHYLY19> <https://dblp.org/rdf/schema#publishedIn> 'IEEE Trans. Circuits Syst. Video Technol.' FILTER NOT EXISTS { <https://dblp.org/rec/journals/tcsv/ChenZHYLY19> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/10/239-2> . <https://dblp.org/rec/journals/tcsv/ChenZHYLY19> <https://dblp.org/rdf/schema#publishedIn> 'IEEE Trans. Circuits Syst. Video Technol.' } },"```sparql
ASK { <https://dblp.org/rec/journals/tcsv/ChenZHYLY19> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/10/239-2> . <https://dblp.org/rec/journals/tcsv/ChenZHYLY19> <https://dblp.org/rdf/schema#publishedIn> 'IEEE Trans. Circuits Syst. Video Technol.' FILTER NOT EXISTS { <https://dblp.org/rec/journals/tcsv/ChenZHYLY19> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/10/239-2> . <https://dblp.org/rec/journals/tcsv/ChenZHYLY19> <https://dblp.org/rdf/schema#publishedIn> 'IEEE Trans. Circuits Syst. Video Technol.' } } 
```",0.9383861709333506,0.9482758620689655,"(0.9766035676002502, 0.9685313701629639, 0.9725507497787476)"
"Did the author Ana Paula Ambrosio not publish the paper 'The Linguistic Level: Contribution for Conceptual Design, View Integration, Reuse and Documentation'?",ASK { <https://dblp.org/rec/journals/dke/AmbrosioMM97> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/26/7438> FILTER NOT EXISTS { <https://dblp.org/rec/journals/dke/AmbrosioMM97> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/26/7438> } },"```sparql
ASK { <https://dblp.org/rec/journals/dke/AmbrosioMM97> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/26/7438> . FILTER NOT EXISTS { <https://dblp.org/rec/journals/dke/AmbrosioMM97> <http://purl.org/dc/terms/title> ""The Linguistic Level: Contribution for Conceptual Design, View Integration, Reuse and Documentation""} }
```",0.2661039908366136,0.8360655737704918,"(0.9418238401412964, 0.8987573385238647, 0.9197867512702942)"
"Did the author Xue, X. not publish in ICOIN?",ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/84/3791> . ?x <https://dblp.org/rdf/schema#publishedIn> 'ICOIN' FILTER NOT EXISTS { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/84/3791> . ?x <https://dblp.org/rdf/schema#publishedIn> 'ICOIN' } },"```sparql
ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/84/3791>. ?x <https://dblp.org/rdf/schema#pubIn> <https://dblp.org/venue/icoin> FILTER NOT EXISTS { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/84/3791>. ?x <https://dblp.org/rdf/schema#pubIn> <https://dblp.org/venue/icoin>} } 
```",0.3461876785833229,0.8909090909090909,"(0.9591599702835083, 0.9442737698554993, 0.9516586661338806)"
"Has the paper 'Understanding Business Process Change Failure: An Actor-Network Perspective' not been published by Sarker, S.?",ASK { <https://dblp.org/rec/journals/jmis/SarkerSS06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/41/613> FILTER NOT EXISTS { <https://dblp.org/rec/journals/jmis/SarkerSS06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/41/613> } },"```sparql
ASK { <https://dblp.org/rec/journals/jmis/SarkerSS06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/41/613> FILTER NOT EXISTS { <https://dblp.org/rec/journals/jmis/SarkerSS06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/41/613> } } 
```",0.861173529963367,0.9411764705882353,"(0.9750862121582031, 0.9571532011032104, 0.9660364985466003)"
"Did the authors Lockett, Alan J. and Miikkulainen, Risto not co-author the paper 'Evolutionary annealing: global optimization in measure spaces'?",ASK { <https://dblp.org/rec/journals/jgo/LockettM14> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/12/1603> . <https://dblp.org/rec/journals/jgo/LockettM14> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/m/RistoMiikkulainen> FILTER NOT EXISTS { <https://dblp.org/rec/journals/jgo/LockettM14> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/12/1603> . <https://dblp.org/rec/journals/jgo/LockettM14> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/m/RistoMiikkulainen> } },"```sparql
ASK { 
<https://dblp.org/rec/journals/jgo/LockettM14> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/12/1603> .
<https://dblp.org/rec/journals/jgo/LockettM14> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/m/RistoMiikkulainen> 
FILTER NOT EXISTS { 
<https://dblp.org/rec/journals/jgo/LockettM14> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/12/1603> .
<https://dblp.org/rec/journals/jgo/LockettM14> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/m/RistoMiikkulainen> 
} }
```",0.910879922930628,0.9433962264150944,"(0.9721969366073608, 0.9562499523162842, 0.9641575217247009)"
"Wasn't the paper 'Modal regression statistical inference for longitudinal data semivarying coefficient models: Generalized estimating equations, empirical likelihood and variable selection' not published by the author Sun, X.?",ASK { <https://dblp.org/rec/journals/csda/WangLSL19> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/87/7297> FILTER NOT EXISTS { <https://dblp.org/rec/journals/csda/WangLSL19> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/87/7297> } },"```sparql
ASK { <https://dblp.org/rec/journals/csda/WangLSL19> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/87/7297> FILTER NOT EXISTS { <https://dblp.org/rec/journals/csda/WangLSL19> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/87/7297> } } 
```",0.861173529963367,0.9411764705882353,"(0.9815135598182678, 0.9643698930740356, 0.9728661775588989)"
Was the paper 'Repair of Multiple Descriptions on Distributed Storage' not co-authored by Anders H\u00F8st-Madsen and Jungwoo Lee?,ASK { <https://dblp.org/rec/conf/isita/Host-MadsenYK020> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/11/3655> . <https://dblp.org/rec/conf/isita/Host-MadsenYK020> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/34/516-1> FILTER NOT EXISTS { <https://dblp.org/rec/conf/isita/Host-MadsenYK020> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/11/3655> . <https://dblp.org/rec/conf/isita/Host-MadsenYK020> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/34/516-1> } },"ASK { <https://dblp.org/rec/conf/isita/Host-MadsenYK020> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/11/3655>. <https://dblp.org/rec/conf/isita/Host-MadsenYK020> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/34/516-1> FILTER NOT EXISTS { <https://dblp.org/rec/conf/isita/Host-MadsenYK020> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/11/3655>. <https://dblp.org/rec/conf/isita/Host-MadsenYK020> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/34/516-1> } } 
",0.6403113144057488,0.9811320754716981,"(0.9951884150505066, 0.9961844086647034, 0.9956861734390259)"
Did Jes\u00FAs L\u00F3pez-Fidalgo not publish in Comput. Stat. Data Anal.?,ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/59/5212> . ?x <https://dblp.org/rdf/schema#publishedIn> 'Comput. Stat. Data Anal.' FILTER NOT EXISTS { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/59/5212> . ?x <https://dblp.org/rdf/schema#publishedIn> 'Comput. Stat. Data Anal.' } },"ASK { <https://dblp.org/pid/59/5212> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/pid/59/5212>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'Comput. Stat. Data Anal.' FILTER NOT EXISTS { <https://dblp.org/pid/59/5212> <https://dblp.org/rdf/schema#publishedIn> 'Comput. Stat. Data Anal.' } } 
",0.4825626803124851,0.9090909090909091,"(0.9659671783447266, 0.958286702632904, 0.9621115922927856)"
"Was the paper 'Website Fingerprinting by Power Estimation Based Side-Channel Attacks on Android 7' not co-authored by the authors Qin, Yi and Chuan Yue?",ASK { <https://dblp.org/rec/conf/trustcom/QinY18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/22/6620> . <https://dblp.org/rec/conf/trustcom/QinY18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/97/3316> FILTER NOT EXISTS { <https://dblp.org/rec/conf/trustcom/QinY18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/22/6620> . <https://dblp.org/rec/conf/trustcom/QinY18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/97/3316> } },"ASK { <https://dblp.org/rec/conf/trustcom/QinY18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/22/6620> . <https://dblp.org/rec/conf/trustcom/QinY18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/97/3316> FILTER NOT EXISTS { <https://dblp.org/rec/conf/trustcom/QinY18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/22/6620> . <https://dblp.org/rec/conf/trustcom/QinY18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/97/3316> } } 
",1.0,0.9807692307692307,"(1.0, 1.0, 1.0)"
"Has the paper '2D and 3D palmprint fusion and recognition using PCA plus TPTSR method' not been published by Cui, Jinrong in Neural Comput. Appl.?",ASK { <https://dblp.org/rec/journals/nca/Cui14> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/125/5191> . <https://dblp.org/rec/journals/nca/Cui14> <https://dblp.org/rdf/schema#publishedIn> 'Neural Comput. Appl.' FILTER NOT EXISTS { <https://dblp.org/rec/journals/nca/Cui14> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/125/5191> . <https://dblp.org/rec/journals/nca/Cui14> <https://dblp.org/rdf/schema#publishedIn> 'Neural Comput. Appl.' } },"```sparql
ASK { <https://dblp.org/rec/journals/nca/Cui14> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/125/5191> . <https://dblp.org/rec/journals/nca/Cui14> <https://dblp.org/rdf/schema#publishedIn> 'Neural Comput. Appl.' FILTER NOT EXISTS { <https://dblp.org/rec/journals/nca/Cui14> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/125/5191> . <https://dblp.org/rec/journals/nca/Cui14> <https://dblp.org/rdf/schema#publishedIn> 'Neural Comput. Appl.' } } 
```",0.9243880458347608,0.9423076923076923,"(0.9837461709976196, 0.973196268081665, 0.9784427881240845)"
Didn't Louis J. Everett publish the paper 'Completing the forward kinematic calibration of open loop manipulators when single point position sensors are used'?,ASK { <https://dblp.org/rec/journals/jfr/Everett89> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/36/2283> FILTER NOT EXISTS { <https://dblp.org/rec/journals/jfr/Everett89> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/36/2283> } },"```sparql
ASK { <https://dblp.org/rec/journals/jfr/Everett89> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/36/2283> } 
```",0.3213863618224058,0.7843137254901961,"(0.908790111541748, 0.9030874967575073, 0.9059298038482666)"
"Did Avci, D. not publish the paper 'A New Method Based on Adaptive Discrete Wavelet Entropy Energy and Neural Network Classifier (ADWEENN) for Recognition of Urine Cells from Microscopic Images Independent of Rotation and Scaling' in J. Medical Syst.?",ASK { <https://dblp.org/rec/journals/jms/AvciLPD14> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/08/1582> . <https://dblp.org/rec/journals/jms/AvciLPD14> <https://dblp.org/rdf/schema#publishedIn> 'J. Medical Syst.' FILTER NOT EXISTS { <https://dblp.org/rec/journals/jms/AvciLPD14> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/08/1582> . <https://dblp.org/rec/journals/jms/AvciLPD14> <https://dblp.org/rdf/schema#publishedIn> 'J. Medical Syst.' } },"```sparql
ASK { <https://dblp.org/rec/journals/jms/AvciLPD14> <https://dblp.org/rdf/schema#publishedIn> 'J. Medical Syst.' } 
```",0.12900038794401852,0.7368421052631579,"(0.8725515007972717, 0.8830568790435791, 0.8777727484703064)"
"Have Lili Mou and Li, Lei not co-authored the paper 'Non-Autoregressive Translation with Layer-Wise Prediction and Deep Supervision'?",ASK { <https://dblp.org/rec/journals/corr/abs-2110-07515> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/127/0779> . <https://dblp.org/rec/journals/corr/abs-2110-07515> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/13/7007-5> FILTER NOT EXISTS { <https://dblp.org/rec/journals/corr/abs-2110-07515> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/127/0779> . <https://dblp.org/rec/journals/corr/abs-2110-07515> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/13/7007-5> } },"```sparql
ASK { 
<https://dblp.org/rec/journals/corr/abs-2110-07515> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/127/0779> . 
<https://dblp.org/rec/journals/corr/abs-2110-07515> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/13/7007-5> 
FILTER NOT EXISTS { 
<https://dblp.org/rec/journals/corr/abs-2110-07515> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/127/0779> . 
<https://dblp.org/rec/journals/corr/abs-2110-07515> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/13/7007-5> } 
}
```",0.910879922930628,0.9433962264150944,"(0.9703191518783569, 0.9520995020866394, 0.9611230492591858)"
