,Unnamed: 0,Question,gt_sparql,generated_sparql,BLEU,Jaccard,BERTScore,answer,gt_answer,metrics
706,534,Didn't the authors of the paper 'Improved Differential Fault Analysis on Block Cipher SEED-128'  not publish a paper in NBiS?,ASK { <https://dblp.org/rec/conf/nbis/LeeKHL12> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/nbis/LeeKHL12>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'NBiS' },ASK { <https://dblp.org/rec/conf/nbis/LeeKHL12> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/nbis/LeeKHL12>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'NBiS' },1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
707,535,Have the authors of the paper 'Long Alternating Paths Exist' not not published a publication in SoCG?,ASK { <https://dblp.org/rec/conf/compgeom/MulzerV20> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/compgeom/MulzerV20>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'SoCG' },"ASK { 
<https://dblp.org/rec/conf/compgeom/MulzerV20> <https://dblp.org/rdf/schema#authoredBy> ?x . 
?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/compgeom/MulzerV20>) . 
?y <https://dblp.org/rdf/schema#publishedIn> 'SoCG' 
FILTER NOT EXISTS { <https://dblp.org/rec/conf/compgeom/MulzerV20> <https://dblp.org/rdf/schema#publishedIn> 'SoCG' } 
}",0.6611184124221073,0.9285714285714286,"(0.9654554128646851, 0.9410266280174255, 0.9530845284461975)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
708,536,Wasn't 'Estimation Bounds of Beat Signal in the R-Mode Localization System' not published in the year 2021?,ASK { <https://dblp.org/rec/journals/access/GrundhoferGG21> <https://dblp.org/rdf/schema#yearOfPublication> '2021' },ASK { <https://dblp.org/rec/journals/access/GrundhoferGG21> <https://dblp.org/rdf/schema#yearOfPublication> '2021' FILTER NOT EXISTS { <https://dblp.org/rec/journals/access/GrundhoferGG21> <https://dblp.org/rdf/schema#yearOfPublication> '2021' } },0.3498761149110956,0.8297872340425532,"(0.9434317350387573, 0.9215412139892578, 0.9323580265045166)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
709,537,Wasn't the paper 'Use of a Combined SpO2/PtcCO2 Sensor in the Delivery Room' not published in 2012?,ASK { <https://dblp.org/rec/journals/sensors/RubortoneCLBOR12> <https://dblp.org/rdf/schema#yearOfPublication> '2012' },ASK { <https://dblp.org/rec/journals/sensors/RubortoneCLBOR12> <https://dblp.org/rdf/schema#yearOfPublication> '2012' FILTER NOT EXISTS { <https://dblp.org/rec/journals/sensors/RubortoneCLBOR12> <https://dblp.org/rdf/schema#yearOfPublication> '2012' } },0.3498761149110956,0.875,"(0.9421323537826538, 0.9202653169631958, 0.9310704469680786)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
710,538,Wasn't 'Automatic emotion recognition using generative and discriminative classifiers in the GMM mean space' not published in the year 2016?,ASK { <https://dblp.org/rec/conf/atsip/TrabelsiAE16> <https://dblp.org/rdf/schema#yearOfPublication> '2016' },ASK { <https://dblp.org/rec/conf/atsip/TrabelsiAE16> <https://dblp.org/rdf/schema#yearOfPublication> '2016' FILTER NOT EXISTS { <https://dblp.org/rec/conf/atsip/TrabelsiAE16> <https://dblp.org/rdf/schema#yearOfPublication> '2016' } },0.3498761149110956,0.8695652173913043,"(0.9483017921447754, 0.9270337224006653, 0.9375471472740173)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
711,539,Didn't the authors of 'Predicted Seamless Human Positioning Algorithm based on M-RCNN in Obstacle Environment for Indoor Localization' not not publish a publication in ICTC?,ASK { <https://dblp.org/rec/conf/ictc/KimL21a> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/ictc/KimL21a>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'ICTC' },ASK { <https://dblp.org/rec/conf/ictc/KimL21a> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/ictc/KimL21a>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'ICTC' },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
712,540,Did the authors of 'Minimizing Expected Intrusion Detection Time in Adversarial Patrolling' not not publish a paper in AAMAS?,ASK { <https://dblp.org/rec/conf/atal/Klaska0MR22> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/atal/Klaska0MR22>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'AAMAS' },ASK { <https://dblp.org/rec/conf/atal/Klaska0MR22> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/atal/Klaska0MR22>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'AAMAS' },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
713,541,Wasn't the paper 'Innovation and Revenue: Deep Diving into the Temporal Rank-shifts of Fortune 500 Companies' not published in 2020?,ASK { <https://dblp.org/rec/journals/corr/abs-2004-09715> <https://dblp.org/rdf/schema#yearOfPublication> '2020' },ASK { <https://dblp.org/rec/journals/corr/abs-2004-09715> <https://dblp.org/rdf/schema#yearOfPublication> '2020' FILTER NOT EXISTS { <https://dblp.org/rec/journals/corr/abs-2004-09715> <https://dblp.org/rdf/schema#yearOfPublication> '2020' } },0.3498761149110956,0.8431372549019608,"(0.945942759513855, 0.9225678443908691, 0.9341091513633728)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
714,542,Did the authors of 'Nanostructured gas sensors integrated into fabric for wearable breath monitoring system' not not publish a paper in International Semantic Web Conference?,ASK { <https://dblp.org/rec/conf/iswc/ParkAKK13> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/iswc/ParkAKK13>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'ISWC' },ASK { <https://dblp.org/rec/conf/iswc/ParkAKK13> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/iswc/ParkAKK13>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'International Semantic Web Conference' },0.7539352394200598,1.0,"(0.9838838577270508, 0.979479968547821, 0.9816769361495972)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
715,543,Haven't the authors of the publication 'Numerical schemes for ordinary delay differential equations with random noise' not published a publication in Appl. Math. Comput.?,ASK { <https://dblp.org/rec/journals/amc/AsaiK19> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/amc/AsaiK19>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'Appl. Math. Comput.' },ASK { <https://dblp.org/rec/journals/amc/AsaiK19> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/amc/AsaiK19>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'Appl. Math. Comput.' },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
716,544,Was the publication 'Temporal bounded reasoning for context-based information fusion in DoS attack detection' not not published in 2010?,ASK { <https://dblp.org/rec/conf/fusion/PinzonPBNZJ10> <https://dblp.org/rdf/schema#yearOfPublication> '2010' },ASK { <https://dblp.org/rec/conf/fusion/PinzonPBNZJ10> <https://dblp.org/rdf/schema#yearOfPublication> '2010' },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
717,545,Didn't the authors of 'A Nonlinear Circuit Theory for Physically Understanding Dextrous Robot (Human) Motions' not not publish the paper 'Solving Mathematical Puzzles: a Deep Reasoning Challenge (Position Paper)'?,ASK { <https://dblp.org/rec/conf/dagstuhl/Arimoto94> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/aiia/ChesaniMM16> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/aiia/ChesaniMM16> != <https://dblp.org/rec/conf/dagstuhl/Arimoto94>) },ASK { <https://dblp.org/rec/conf/dagstuhl/Arimoto94> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/dagstuhl/Arimoto94>) . ?y <https://dblp.org/rdf/schema#title> 'Solving Mathematical Puzzles: a Deep Reasoning Challenge (Position Paper)' },0.251696695878184,0.8727272727272727,"(0.9380088448524475, 0.9309923648834229, 0.9344874620437622)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
718,546,Wasn't 'Exploiting Wikipedia Knowledge for Conceptual Hierarchical Clustering of Documents' not published in the year 2012?,ASK { <https://dblp.org/rec/journals/cj/SpanakisSS12> <https://dblp.org/rdf/schema#yearOfPublication> '2012' },ASK { <https://dblp.org/rec/journals/cj/SpanakisSS12> <https://dblp.org/rdf/schema#yearOfPublication> '2012' FILTER NOT EXISTS { <https://dblp.org/rec/journals/cj/SpanakisSS12> <https://dblp.org/rdf/schema#yearOfPublication> '2012' } },0.3498761149110956,0.8297872340425532,"(0.9468637108802795, 0.9256086349487305, 0.936115562915802)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
719,547,Did the authors of 'OWSCIS: Ontology and Web Service Based Cooperation of Information Sources' not not publish 'Cyber-Physical-Social Aware Privacy Preserving in Location-Based Service'?,ASK { <https://dblp.org/rec/conf/sitis/GhawiPCC07> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/access/ZhuYZCZO18> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/access/ZhuYZCZO18> != <https://dblp.org/rec/conf/sitis/GhawiPCC07>) },ASK { <https://dblp.org/rec/conf/sitis/GhawiPCC07> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/access/ZhuYZCZO18> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/access/ZhuYZCZO18> != <https://dblp.org/rec/conf/sitis/GhawiPCC07>) FILTER NOT EXISTS { <https://dblp.org/rec/conf/sitis/GhawiPCC07> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/access/ZhuYZCZO18> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/access/ZhuYZCZO18> != <https://dblp.org/rec/conf/sitis/GhawiPCC07>) } },0.4371707208826036,0.9655172413793104,"(0.9755702018737793, 0.9605304598808289, 0.9679918885231018)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
720,548,Did the authors of 'On minimal outerplanar graphs of given diameter' not not publish 'UDT-Based Multi-objective Evolutionary Design of Passive Power Filters of a Hybrid Power Filter System'?,ASK { <https://dblp.org/rec/journals/ajc/Stacho95> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/ices/ZhaoDLP07> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/ices/ZhaoDLP07> != <https://dblp.org/rec/journals/ajc/Stacho95>) },ASK { <https://dblp.org/rec/journals/ajc/Stacho95> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/ices/ZhaoDLP07> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/ices/ZhaoDLP07> != <https://dblp.org/rec/journals/ajc/Stacho95>) FILTER NOT EXISTS { <https://dblp.org/rec/journals/ajc/Stacho95> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/ices/ZhaoDLP07> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/ices/ZhaoDLP07> != <https://dblp.org/rec/journals/ajc/Stacho95>) } } },0.4223296624987592,0.9454545454545454,"(0.9767213463783264, 0.9610503911972046, 0.9688224792480469)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
721,549,Didn't the authors of the paper 'A novel method for hybrid multiple attribute decision making' not not publish 'SLA enabled CARE resource broker'?,ASK { <https://dblp.org/rec/journals/kbs/Pei-de09> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/fgcs/BalakrishnanS11> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/fgcs/BalakrishnanS11> != <https://dblp.org/rec/journals/kbs/Pei-de09>) },ASK { <https://dblp.org/rec/journals/kbs/Pei-de09> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/kbs/Pei-de09>) . ?y <https://dblp.org/rdf/schema#title> 'SLA enabled CARE resource broker' },0.3009429889037875,0.9433962264150944,"(0.9348896741867065, 0.9361829161643982, 0.9355359077453613)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
722,550,Wasn't 'Support options provided and required for modeling with DynaLearn - A case study' not published in the year 2013?,ASK { <https://dblp.org/rec/journals/eait/Or-BachB13> <https://dblp.org/rdf/schema#yearOfPublication> '2013' },ASK { <https://dblp.org/rec/journals/eait/Or-BachB13> <https://dblp.org/rdf/schema#yearOfPublication> '2013' FILTER NOT EXISTS { <https://dblp.org/rec/journals/eait/Or-BachB13> <https://dblp.org/rdf/schema#yearOfPublication> '2013' } },0.3498761149110956,0.8367346938775511,"(0.9420003294944763, 0.9200570583343506, 0.9308993220329285)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
723,551,Did the authors of 'Articulating user preferences in many-objective problems by sampling the weighted hypervolume' not not publish 'Bankruptcy Liquidation Model'?,ASK { <https://dblp.org/rec/conf/gecco/AugerBBZ09> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/isda/LiD06> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/isda/LiD06> != <https://dblp.org/rec/conf/gecco/AugerBBZ09>) },ASK { <https://dblp.org/rec/conf/gecco/AugerBBZ09> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/isda/LiD06> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/isda/LiD06> != <https://dblp.org/rec/conf/gecco/AugerBBZ09>) FILTER NOT EXISTS { <https://dblp.org/rec/conf/gecco/AugerBBZ09> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/isda/LiD06> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/isda/LiD06> != <https://dblp.org/rec/conf/gecco/AugerBBZ09>) } },0.4371707208826036,0.9423076923076924,"(0.9734470844268799, 0.9591230750083923, 0.9662319421768188)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
724,552,Was the publication 'Cooperative task planning for multiple autonomous UAVs with graph representation and genetic algorithm' not not published in 2013?,ASK { <https://dblp.org/rec/conf/icca/GengZWFT13> <https://dblp.org/rdf/schema#yearOfPublication> '2013' },ASK { <https://dblp.org/rec/conf/icca/GengZWFT13> <https://dblp.org/rdf/schema#yearOfPublication> '2013' },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
725,553,Was the publication 'Ubiquitous Services' not not published in 2007?,ASK { <https://dblp.org/rec/conf/IEEEscc/Pinhanez07> <https://dblp.org/rdf/schema#yearOfPublication> '2007' },ASK { <https://dblp.org/rec/conf/IEEEscc/Pinhanez07> <https://dblp.org/rdf/schema#yearOfPublication> '2007' },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
726,554,Did the authors of 'Some extremal results on complete degenerate hypergraphs' not not publish 'CARE: Infusing Causal Aware Thinking to Root Cause Analysis in Cloud System'?,ASK { <https://dblp.org/rec/journals/jct/MaYZ18> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/eurosys/XuZLQPDLDZ21> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/eurosys/XuZLQPDLDZ21> != <https://dblp.org/rec/journals/jct/MaYZ18>) },ASK { <https://dblp.org/rec/journals/jct/MaYZ18> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/eurosys/XuZLQPDLDZ21> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/eurosys/XuZLQPDLDZ21> != <https://dblp.org/rec/journals/jct/MaYZ18>) FILTER NOT EXISTS { <https://dblp.org/rec/journals/jct/MaYZ18> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/eurosys/XuZLQPDLDZ21> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/eurosys/XuZLQPDLDZ21> != <https://dblp.org/rec/journals/jct/MaYZ18>) } },0.4371707208826036,0.9642857142857144,"(0.9751560688018799, 0.9590309858322144, 0.9670262932777405)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
727,555,Didn't the authors of the paper 'Effects of Supportive Feedback Messages on Exergame Experiences'  not publish a paper in J. Media Psychol. Theor. Methods Appl.?,ASK { <https://dblp.org/rec/journals/zmp/KimT18> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/zmp/KimT18>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'J. Media Psychol. Theor. Methods Appl.' },ASK { <https://dblp.org/rec/journals/zmp/KimT18> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/zmp/KimT18>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'J. Media Psychol. Theor. Methods Appl.' },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
728,556,Haven't the authors of the publication 'Joint Density for Eigenvalues of Two Correlated Complex Wishart Matrices: Characterization of MIMO Systems' not published a publication in IEEE Trans. Wirel. Commun.?,ASK { <https://dblp.org/rec/journals/twc/KuoSG07> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/twc/KuoSG07>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'IEEE Trans. Wirel. Commun.' },ASK { <https://dblp.org/rec/journals/twc/KuoSG07> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/twc/KuoSG07>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'IEEE Trans. Wirel. Commun.' },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
